EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
866625,NANTUCKET (ZONE), ,12/02/2019,300,High Wind,55.00, ,0,0,0,0,MA,EST-5,MG,144383,Z,24,BOX,0,0,Mesonet, , , , , , , , ,12/02/2019,516, , , , ,"At 3 AM EST, a mesonet site at Siasconset recorded a wind gust to 58 mph. It then hit 61 mph at 415 AM EST and gusted again to 60 mph at 516 AM EST.  In the town of Nantucket, an amateur radio observer measured a wind gust to 63 mph at 316 AM EST.","A storm system slowly moved across southeast Massachusetts and into the Gulf of Maine during this period.  One to two feet of snow fell in much of western and northern Massachusetts by the morning of December 3.  Rain changed to snow on December 2 in eastern Massachusetts.  An initial thump of snow, accompanied by some thunder, moved across central portions on the evening of December 1. Many areas had a lull on Dec. 2, except in northwest Massachusetts, where snow continued.  Another heavy snow band formed overnight on December 2-3 in Hampden County, MA and Hartford County, CT.  Snow lingered well into the afternoon of December 3 in eastern MA before the whole system exited.",410
868025,NANTUCKET (ZONE), ,12/14/2019,1016,High Wind,54.00, ,0,0,0,0,MA,EST-5,MG,144581,Z,24,BOX,0,0,Amateur Radio, , , , , , , , ,12/14/2019,1016, , , , ,"A wind gust to 62 mph was reported by an amateur radio operator in Nantucket at 1016 AM.","Low pressure passed northwest of southern New England during the early morning with gusty southeast winds. This was followed by a second southerly low level jet, with winds of 80-90 knots at 925 mb.  Despite a strong low level inversion, winds gusted past 60 mph at Nantucket in the late morning.",411
867721,NORTHERN BERKSHIRE (ZONE), ,12/15/2019,0,Strong Wind,45.00, ,0,0,1000,0,MA,EST-5,EG,144537,Z,1,ALY,0,0,ASOS, , , , , , , , ,12/15/2019,1154, , , , ,"","Strong winds developed as a strengthening low pressure system lifted out of the area. These strong winds resulted in power outages across portions of western New England.",412
867722,SOUTHERN BERKSHIRE (ZONE), ,12/15/2019,0,Strong Wind,45.00, ,0,0,1000,0,MA,EST-5,EG,144537,Z,25,ALY,0,0,ASOS, , , , , , , , ,12/15/2019,1154, , , , ,"","Strong winds developed as a strengthening low pressure system lifted out of the area. These strong winds resulted in power outages across portions of western New England.",413
870251,SOUTHERN BERKSHIRE (ZONE), ,12/16/2019,2100,Winter Weather, , ,0,0,0,0,MA,EST-5, ,144915,Z,25,ALY,0,0,Trained Spotter, , , , , , , , ,12/17/2019,2100, , , , ,"","A progressive storm system approached the area from the southwest late Monday night, spreading a mix of snow, sleet and freezing rain across western Massachusetts. The wintry mix came to an end late Tuesday evening. Snow and sleet totals across northern Berkshire county of up to 6 inches occurred, whereas totals across southern Berkshire county were 3 inches or less.",414
870250,NORTHERN BERKSHIRE (ZONE), ,12/17/2019,0,Winter Weather, , ,0,0,0,0,MA,EST-5, ,144915,Z,1,ALY,0,0,Trained Spotter, , , , , , , , ,12/17/2019,1733, , , , ,"","A progressive storm system approached the area from the southwest late Monday night, spreading a mix of snow, sleet and freezing rain across western Massachusetts. The wintry mix came to an end late Tuesday evening. Snow and sleet totals across northern Berkshire county of up to 6 inches occurred, whereas totals across southern Berkshire county were 3 inches or less.",415
867971,WESTERN FRANKLIN (ZONE), ,12/17/2019,400,Heavy Snow, , ,0,0,0,0,MA,EST-5, ,144574,Z,2,BOX,0,0,COOP Observer, , , , , , , , ,12/17/2019,2100, , , , ,"Co-Operative Observer snowfall totals in western Franklin County reached 7.4 inches at Rowe and 5.6 inches in East Hawley.","Low pressure passed south of New England and created a mixed bag of precipitation.  In southeast Massachusetts, light snow was followed by 0.1 to 0.25 of freezing rain.  In northern and western Massachusetts, 1 to 4 inches of snow fell.  The only exception was in northwestern Franklin County, where an average of 6 inches of snow was reported.",416
870271,NORTHERN BERKSHIRE (ZONE), ,12/18/2019,2100,Cold/Wind Chill, , ,0,0,0,0,MA,EST-5, ,144918,Z,1,ALY,0,0,Trained Spotter, , , , , , , , ,12/19/2019,900, , , , ,"","In the wake of an arctic frontal boundary, dangerously cold air filtered into the region. This arctic air combined with northerly winds, resulted in wind chills ranging from 10 degrees to 25 degrees below zero.",417
870272,SOUTHERN BERKSHIRE (ZONE), ,12/18/2019,2100,Cold/Wind Chill, , ,0,0,0,0,MA,EST-5, ,144918,Z,25,ALY,0,0,Trained Spotter, , , , , , , , ,12/19/2019,900, , , , ,"","In the wake of an arctic frontal boundary, dangerously cold air filtered into the region. This arctic air combined with northerly winds, resulted in wind chills ranging from 10 degrees to 25 degrees below zero.",418
868028,EASTERN HAMPDEN (ZONE), ,12/19/2019,129,High Wind,54.00, ,0,0,0,0,MA,EST-5,MG,144582,Z,11,BOX,0,0,Mesonet, , , , , , , , ,12/19/2019,129, , , , ,"A mesonet site atop Mount Tom recorded a wind gust to 62 mph at 129 AM.","A very strong Arctic cold front passed through in the late evening of Dec. 18th.  It was followed by a brief period of high wind gusts shortly after midnight on Dec. 19th.",419
868029,BARNSTABLE (ZONE), ,12/19/2019,307,High Wind,55.00, ,0,0,0,0,MA,EST-5,MG,144582,Z,22,BOX,0,0,Mesonet, , , , , , , , ,12/19/2019,307, , , , ,"A mesonet site at Chapin Beach in Dennis, MA recorded a wind gust to 63 mph at 307 AM.","A very strong Arctic cold front passed through in the late evening of Dec. 18th.  It was followed by a brief period of high wind gusts shortly after midnight on Dec. 19th.",420
867792,NORTHERN BERKSHIRE (ZONE), ,12/29/2019,1600,Ice Storm, , ,0,0,0,0,MA,EST-5, ,144546,Z,1,ALY,0,0,Trained Spotter, , , , , , , , ,12/31/2019,817, , , , ,"","A complex winter storm brought a mix of rain, snow, sleet and freezing rain to the region from the evening of Sunday, December 29th, lingering through the morning of Tuesday, December 31st, 2019. Heavy accumulations of ice impacted portions of western Massachusetts during this time frame. There were hundreds of people without power due to a combination of icy conditions and strong winds bringing down trees and power lines.",421
867793,SOUTHERN BERKSHIRE (ZONE), ,12/29/2019,1600,Ice Storm, , ,0,0,0,0,MA,EST-5, ,144546,Z,25,ALY,0,0,Trained Spotter, , , , , , , , ,12/31/2019,817, , , , ,"","A complex winter storm brought a mix of rain, snow, sleet and freezing rain to the region from the evening of Sunday, December 29th, lingering through the morning of Tuesday, December 31st, 2019. Heavy accumulations of ice impacted portions of western Massachusetts during this time frame. There were hundreds of people without power due to a combination of icy conditions and strong winds bringing down trees and power lines.",422
867977,WESTERN FRANKLIN (ZONE), ,12/30/2019,600,Ice Storm, , ,0,0,300,0,MA,EST-5, ,144575,Z,2,BOX,0,0,Amateur Radio, , , , , , , , ,12/31/2019,100, , , , ,"One-half inch of ice accretion was reported in Rowe.  At 1044 AM in Ashfield, amateur radio operators reported wires downed and sparking on Hawley Road across from the Water Department shed.","A strong low pressure system over the Great Lakes drew in moisture across southern New England, where cold air remained in place at the higher elevations.  This led to ice storm conditions on the 30th in a narrow region along the immediate east slopes of the Berkshires, where 0.5 to 0.75 inches of ice was observed.  Lesser amounts occurred in northern Worcester County. There was also some light snow and sleet, mainly north of the Mass Pike.  Weaker low pressure developed south of Long Island on the 31st, which prolonged light precipitation. ||Elevated instability during the afternoon of the 30th led to thunderstorms tracking across the Poconos, eastern NY, and into northern CT and western and central MA. One of these storms became severe, producing quarter-size hail in Southwick and Westfield, MA (Hampden County) - very unusual for the end of December.",423
868006,NORTHWEST MIDDLESEX COUNTY (ZONE), ,12/30/2019,600,Winter Weather, , ,0,0,300,0,MA,EST-5, ,144575,Z,26,BOX,0,0,Amateur Radio, , , , , , , , ,12/31/2019,100, , , , ,"Approximately 0.10 to 0.25 of ice accretion occurred in northwesternmost Middlesex County.  At 855 AM in Ashby, a portion of a tree was reported down between Piper and Mayo Roads.","A strong low pressure system over the Great Lakes drew in moisture across southern New England, where cold air remained in place at the higher elevations.  This led to ice storm conditions on the 30th in a narrow region along the immediate east slopes of the Berkshires, where 0.5 to 0.75 inches of ice was observed.  Lesser amounts occurred in northern Worcester County. There was also some light snow and sleet, mainly north of the Mass Pike.  Weaker low pressure developed south of Long Island on the 31st, which prolonged light precipitation. ||Elevated instability during the afternoon of the 30th led to thunderstorms tracking across the Poconos, eastern NY, and into northern CT and western and central MA. One of these storms became severe, producing quarter-size hail in Southwick and Westfield, MA (Hampden County) - very unusual for the end of December.",424
868002,EASTERN FRANKLIN (ZONE), ,12/30/2019,600,Winter Weather, , ,0,0,500,0,MA,EST-5, ,144575,Z,3,BOX,0,0,Amateur Radio, , , , , , , , ,12/30/2019,2300, , , , ,"Approximately 0.25 of ice accretion occurred in eastern Franklin County.  A trained spotter reported 0.50 of ice in New Salem, but that was considerably higher than immediate surrounding areas, such as Leyden, which reported only 0.12 of ice.  At 1001 AM in New Salem, amateur radio reported a tree down on wires on Wendell Road.","A strong low pressure system over the Great Lakes drew in moisture across southern New England, where cold air remained in place at the higher elevations.  This led to ice storm conditions on the 30th in a narrow region along the immediate east slopes of the Berkshires, where 0.5 to 0.75 inches of ice was observed.  Lesser amounts occurred in northern Worcester County. There was also some light snow and sleet, mainly north of the Mass Pike.  Weaker low pressure developed south of Long Island on the 31st, which prolonged light precipitation. ||Elevated instability during the afternoon of the 30th led to thunderstorms tracking across the Poconos, eastern NY, and into northern CT and western and central MA. One of these storms became severe, producing quarter-size hail in Southwick and Westfield, MA (Hampden County) - very unusual for the end of December.",425
867980,WESTERN HAMPDEN (ZONE), ,12/30/2019,600,Ice Storm, , ,0,0,5000,0,MA,EST-5, ,144575,Z,9,BOX,0,0,Utility Company, , , , , , , , ,12/31/2019,100, , , , ,"In Blandford, a utility company reported 0.50 of ice accretion.  In Montgomery, at 754 AM amateur radio operators reported a tree down on wires on North Road and at 759 AM a tree was reported down on wires on Reservoir Road.  At 951 AM in Blandford, amateur radio operators reported multiple trees down on North Street.  At 1223 PM in Granville, a tree was down on wires on North Lane.  At 424 PM in Blandford, a report was received of a wire down.","A strong low pressure system over the Great Lakes drew in moisture across southern New England, where cold air remained in place at the higher elevations.  This led to ice storm conditions on the 30th in a narrow region along the immediate east slopes of the Berkshires, where 0.5 to 0.75 inches of ice was observed.  Lesser amounts occurred in northern Worcester County. There was also some light snow and sleet, mainly north of the Mass Pike.  Weaker low pressure developed south of Long Island on the 31st, which prolonged light precipitation. ||Elevated instability during the afternoon of the 30th led to thunderstorms tracking across the Poconos, eastern NY, and into northern CT and western and central MA. One of these storms became severe, producing quarter-size hail in Southwick and Westfield, MA (Hampden County) - very unusual for the end of December.",426
867979,WESTERN HAMPSHIRE (ZONE), ,12/30/2019,600,Ice Storm, , ,0,0,10000,0,MA,EST-5, ,144575,Z,8,BOX,0,0,Amateur Radio, , , , , , , , ,12/31/2019,100, , , , ,"One-half to three-quarters of an inch of ice accretion was reported throughout western Hampshire County.  In Goshen, 0.75 of ice was reported via amateur radio.  In Worthington, 0.50 of ice was reported by a utility company.  In Chesterfield, 0.50 of ice was reported via amateur radio.  An observer in Plainfield reported 0.40 of ice accretion.  In Goshen, at 754 AM a tree was reported down on wires on Ball Road and at 844 AM a tree was down on wires on Chesterfield Road and Spruce Corner Road.  In Huntington, at 754 AM a tree was down on wires on Searle Road and at 755 AM a tree was down on wires on County Road.  In Worthington, at 928 AM wires were down on Lindsey Hill Road and at 956 AM a tree was down on wires on Kinnebrook Road. At 948 AM in Plainfield, a large tree limb was down on wires...and burning on Gloyd Street at South Street.  In Chesterfield, at 1000 AM trees were down on Willcutt Road and Damon Pond Road and at 1038 AM wires were down on Don Emerson Road.  At 1152 AM in Cummington, tree limbs and wires were down on West Cummington Road by Luther Shaw Road. At 1252 PM in Worthington, a tree and wires were down on Old Post Road.","A strong low pressure system over the Great Lakes drew in moisture across southern New England, where cold air remained in place at the higher elevations.  This led to ice storm conditions on the 30th in a narrow region along the immediate east slopes of the Berkshires, where 0.5 to 0.75 inches of ice was observed.  Lesser amounts occurred in northern Worcester County. There was also some light snow and sleet, mainly north of the Mass Pike.  Weaker low pressure developed south of Long Island on the 31st, which prolonged light precipitation. ||Elevated instability during the afternoon of the 30th led to thunderstorms tracking across the Poconos, eastern NY, and into northern CT and western and central MA. One of these storms became severe, producing quarter-size hail in Southwick and Westfield, MA (Hampden County) - very unusual for the end of December.",427
